Source,Target
20bpjtCbCz0,20bpjtCbCz0
20bpjtCbCz0,5GRyr0noXrw
20bpjtCbCz0,liczsmUSMA4
20bpjtCbCz0,2nUW3nIOOOg
20bpjtCbCz0,9TUBf6l7FBg
20bpjtCbCz0,yvicqMrAHvQ
20bpjtCbCz0,FCfP7v9x8HI
20bpjtCbCz0,nFmSepfF48o
20bpjtCbCz0,zEf423kYfqk
20bpjtCbCz0,eiDiKwbGfIY
20bpjtCbCz0,6OcOO1k-vGE
20bpjtCbCz0,9v_rtaye2yY
20bpjtCbCz0,SCq8n_hOcN8
20bpjtCbCz0,iWZmdoY1aTE
20bpjtCbCz0,ju_inUnrLc4
20bpjtCbCz0,ryr75N0nki0
20bpjtCbCz0,SM1w9PEQOE8
20bpjtCbCz0,VRJmcxCrAOA
20bpjtCbCz0,OK3GJ0WIQ8s
20bpjtCbCz0,OK3GJ0WIQ8s
20bpjtCbCz0,pnMQLrS5sTE
20bpjtCbCz0,1SnWTW6YXbE
20bpjtCbCz0,X8sSXU-J8fI
20bpjtCbCz0,8h--kFui1JA
20bpjtCbCz0,V5cOvyDpWfM
20bpjtCbCz0,SCq8n_hOcN8
20bpjtCbCz0,S0nbOenwCLw
20bpjtCbCz0,g4Hbz2jLxvQ
20bpjtCbCz0,g4Hbz2jLxvQ
20bpjtCbCz0,fGqdIPer-ms
20bpjtCbCz0,DIBw9dSVKdU
20bpjtCbCz0,oWjxSkJpxFU
20bpjtCbCz0,BNzc6hG3yN4
20bpjtCbCz0,S9KxqRUcnCU
20bpjtCbCz0,HI-mXMr8glQ
20bpjtCbCz0,ycy30LIbq4w
20bpjtCbCz0,tjA7nAHOAww
20bpjtCbCz0,l884wKofd54
20bpjtCbCz0,90CCjgX0n20
20bpjtCbCz0,MAjY8mCTXWk
20bpjtCbCz0,V54CEElTF_U
20bpjtCbCz0,mdWcaWBxxcY
20bpjtCbCz0,VhQmTmqcEY0
20bpjtCbCz0,dUaCEs3HfdI
20bpjtCbCz0,voG07pt-KYI
20bpjtCbCz0,J_CFBjAyPWE
20bpjtCbCz0,EBt_88nxG4c
20bpjtCbCz0,wbSwFU6tY1c
